876808951,2008-08-04T01:57:46.000Z,15716974,@lefkofsky,Eric Lefkofsky,Business Man,surfing the web
2507820519,2009-07-07T02:58:37.000Z,15716974,@lefkofsky,Eric Lefkofsky,Business Man,watching anderson cooper
3374410415,2009-08-18T02:17:20.000Z,15716974,@lefkofsky,Eric Lefkofsky,Business Man,anything in excess is evil
40591828247908352,2011-02-24T02:00:20.000Z,15716974,@lefkofsky,Eric Lefkofsky,Business Man,http://www.lefkofsky.com/blog
40592132431417344,2011-02-24T02:01:33.000Z,15716974,@lefkofsky,Eric Lefkofsky,Business Man,any thoughts on www.betterfly.com
58145528583692288,2011-04-13T12:32:28.000Z,15716974,@lefkofsky,Eric Lefkofsky,Business Man,can twitter enhance your daily productivity?
71562207405670400,2011-05-20T13:05:34.000Z,15716974,@lefkofsky,Eric Lefkofsky,Business Man,check out Groupon Now in Chicago.  $1 deals.  Worth a look
219851689476358146,2012-07-02T17:55:02.000Z,15716974,@lefkofsky,Eric Lefkofsky,Business Man,http://t.co/RpXOlYqv
245528265266171905,2012-09-11T14:24:34.000Z,15716974,@lefkofsky,Eric Lefkofsky,Business Man,http://t.co/FJIJHs4F
265915989475069952,2012-11-06T20:38:07.000Z,15716974,@lefkofsky,Eric Lefkofsky,Business Man,"Newest blog post.  Hopefully it doesn't put you to sleep.

http://t.co/lRrj4O5b"
266288912270495744,2012-11-07T21:19:58.000Z,15716974,@lefkofsky,Eric Lefkofsky,Business Man,"Tweet #1: ""It is not the critic who counts...the credit belongs to the man in the arena, whose face is marred by dust and sweat and blood..."
273092440028741632,2012-11-26T15:54:46.000Z,15716974,@lefkofsky,Eric Lefkofsky,Business Man,"AND NOW A WORD FROM OUR SPONSORS...

http://t.co/RpXOlYqv"
286668187116924929,2013-01-03T02:59:56.000Z,15716974,@lefkofsky,Eric Lefkofsky,Business Man,"Latest blog post:

http://t.co/w8uo6Iqp"
377512825855287296,2013-09-10T19:24:06.000Z,15716974,@lefkofsky,Eric Lefkofsky,Business Man,RT @Groupon: We are proud to announce that @BlinkBooking_UK is now part of the Groupon family. Read more: http://t.co/kHKxkJyxPV #BlinkbyGr…
380345170429870081,2013-09-18T14:58:49.000Z,15716974,@lefkofsky,Eric Lefkofsky,Business Man,"RT @Groupon: Groupon welcomes @SideTour to the family! Delivering fun, new &amp; uncommon ways for you to enjoy &amp; explore your city! http://t.c…"
385456996628963328,2013-10-02T17:31:24.000Z,15716974,@lefkofsky,Eric Lefkofsky,Business Man,RT @GrouponWorks: Why do #women start their own businesses? @MartasAdvice polled female #entrepreneurs &amp; shares her findings http://t.co/9f…
385510287362641921,2013-10-02T21:03:09.000Z,15716974,@lefkofsky,Eric Lefkofsky,Business Man,"RT @Groupon: Two chairs swivel around for Groupon employee, @SamCerniglia, on @NBCTheVoice! America will swoon in their boots! http://t.co/…"
387640903592337408,2013-10-08T18:09:28.000Z,15716974,@lefkofsky,Eric Lefkofsky,Business Man,RT @Groupon: Read about the couple whose courtship was sprinkled with Groupon outings. Now we wish them a happy wedding! http://t.co/cKTdvl…
402836328125325313,2013-11-19T16:30:39.000Z,15716974,@lefkofsky,Eric Lefkofsky,Business Man,Proud moment for us this week. Groupon opens first warehouse in Kentucky. Read more: http://t.co/5FU7GoQ2hN
403290004765802496,2013-11-20T22:33:24.000Z,15716974,@lefkofsky,Eric Lefkofsky,Business Man,The new Groupon Freebies category is officially live in our marketplace: http://t.co/RR16jMKQq0
403923234359635968,2013-11-22T16:29:38.000Z,15716974,@lefkofsky,Eric Lefkofsky,Business Man,"As we celebrate our 5th birthday this month, proud of the rich history @Groupon continues to build every day. http://t.co/QbakOZuoIm"
407917186754572288,2013-12-03T17:00:10.000Z,15716974,@lefkofsky,Eric Lefkofsky,Business Man,This year's Black Friday &amp; Cyber Monday represented the two biggest days in Groupon's history. Read More: http://t.co/LZ0xQferlu
423201105737416705,2014-01-14T21:13:00.000Z,15716974,@lefkofsky,Eric Lefkofsky,Business Man,"Proud to be welcoming Ideeli to the Groupon family- save on your favorite luxury fashion, home &amp; beauty brands. http://t.co/dAusWq0Rg9"
426836670357323777,2014-01-24T21:59:27.000Z,15716974,@lefkofsky,Eric Lefkofsky,Business Man,Groupon celebrates Valentine's Day with #GrouponKissKiss photo contest and new gift shop: http://t.co/fgf6I3P6FT
432957757667672064,2014-02-10T19:22:28.000Z,15716974,@lefkofsky,Eric Lefkofsky,Business Man,"Thrilled to announce our newest tool for local merchants: Deal Builder. Read more:
http://t.co/w1pFvocYke"
433700653966577664,2014-02-12T20:34:28.000Z,15716974,@lefkofsky,Eric Lefkofsky,Business Man,"Groupon Works, our online hub for merchants, is expanding all the time. Check it out:
http://t.co/BtktLFxNDN"
434366011484422144,2014-02-14T16:38:21.000Z,15716974,@lefkofsky,Eric Lefkofsky,Business Man,"Have you downloaded our app? Before you head out this weekend, remember to #CheckGrouponFirst"
439792200764129280,2014-03-01T16:00:06.000Z,15716974,@lefkofsky,Eric Lefkofsky,Business Man,Our best years are by far ahead of us. http://t.co/d3NJ6iWK5s
